study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_bytes	submitted_ftp	sra_ftp	bam_ftp
PRJEB36435	SAMEA6508280	ERX3865033	ERR3852955	408170	human gut metagenome	31143	9302374	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852955/ERR3852955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852955/ERR3852955_2.fastq.gz	1415581;686182	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852955/NICU_229_08_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852955/NICU_229_08_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852955	
PRJEB36435	SAMEA6508165	ERX3864919	ERR3852841	408170	human gut metagenome	38659	11496678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852841/ERR3852841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852841/ERR3852841_2.fastq.gz	1813940;902231	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852841/NICU_157_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852841/NICU_157_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3852841	
PRJEB36435	SAMEA6508281	ERX3865034	ERR3852956	408170	human gut metagenome	30957	9254843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852956/ERR3852956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852956/ERR3852956_2.fastq.gz	1442327;680306	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852956/NICU_229_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852956/NICU_229_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852956	
PRJEB36435	SAMEA6508285	ERX3865038	ERR3852960	408170	human gut metagenome	32530	9699690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852960/ERR3852960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852960/ERR3852960_2.fastq.gz	1555933;756593	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852960/NICU_230_27_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852960/NICU_230_27_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852960	
PRJEB36435	SAMEA6508174	ERX3864927	ERR3852849	408170	human gut metagenome	34671	10182844	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852849/ERR3852849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852849/ERR3852849_2.fastq.gz	1604999;842242	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852849/NICU_159_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852849/NICU_159_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852849	
PRJEB36435	SAMEA6508287	ERX3865040	ERR3852962	408170	human gut metagenome	29374	8753394	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852962/ERR3852962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852962/ERR3852962_2.fastq.gz	1311039;623499	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852962/NICU_231_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852962/NICU_231_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3852962	
PRJEB36435	SAMEA6508181	ERX3864934	ERR3852856	408170	human gut metagenome	30023	9005648	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852856/ERR3852856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852856/ERR3852856_2.fastq.gz	1406293;706557	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852856/NICU_163_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852856/NICU_163_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852856	
PRJEB36435	SAMEA6508289	ERX3865042	ERR3852964	408170	human gut metagenome	29203	8707482	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852964/ERR3852964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852964/ERR3852964_2.fastq.gz	1357573;628582	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852964/NICU_231_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852964/NICU_231_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852964	
PRJEB36435	SAMEA6508182	ERX3864935	ERR3852857	408170	human gut metagenome	40893	12143870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852857/ERR3852857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852857/ERR3852857_2.fastq.gz	2644238;1409370	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852857/NICU_163_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852857/NICU_163_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852857	
PRJEB36435	SAMEA6508300	ERX3865053	ERR3852975	408170	human gut metagenome	40683	12077929	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852975/ERR3852975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852975/ERR3852975_2.fastq.gz	1767971;838638	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852975/NICU_242_10_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852975/NICU_242_10_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852975	
PRJEB36435	SAMEA6508183	ERX3864936	ERR3852858	408170	human gut metagenome	26146	7791499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852858/ERR3852858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852858/ERR3852858_2.fastq.gz	1208329;606189	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852858/NICU_163_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852858/NICU_163_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852858	
PRJEB36435	SAMEA6508306	ERX3865059	ERR3852981	408170	human gut metagenome	30245	9027682	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852981/ERR3852981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852981/ERR3852981_2.fastq.gz	1444107;672286	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852981/NICU_243_40_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852981/NICU_243_40_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3852981	
PRJEB36435	SAMEA6508184	ERX3864937	ERR3852859	408170	human gut metagenome	27743	8176427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852859/ERR3852859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852859/ERR3852859_2.fastq.gz	1247595;655130	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852859/NICU_164_26_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852859/NICU_164_26_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852859	
PRJEB36435	SAMEA6508310	ERX3865063	ERR3852985	408170	human gut metagenome	29734	8867200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852985/ERR3852985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852985/ERR3852985_2.fastq.gz	1333029;637577	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852985/NICU_245_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852985/NICU_245_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852985	
PRJEB36435	SAMEA6508313	ERX3865066	ERR3852988	408170	human gut metagenome	28988	6300155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852988/ERR3852988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852988/ERR3852988_2.fastq.gz	1033351;540222	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852988/NICU_247_01_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852988/NICU_247_01_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852988	
PRJEB36435	SAMEA6508188	ERX3864941	ERR3852863	408170	human gut metagenome	28778	8392187	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852863/ERR3852863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852863/ERR3852863_2.fastq.gz	1353824;662322	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852863/NICU_165_01_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852863/NICU_165_01_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3852863	
PRJEB36435	SAMEA6508314	ERX3865067	ERR3852989	408170	human gut metagenome	31620	9416023	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852989/ERR3852989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852989/ERR3852989_2.fastq.gz	1476054;694867	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852989/NICU_247_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852989/NICU_247_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852989	
PRJEB36435	SAMEA6508193	ERX3864946	ERR3852868	408170	human gut metagenome	34453	10328214	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852868/ERR3852868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852868/ERR3852868_2.fastq.gz	1566792;759654	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852868/NICU_167_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852868/NICU_167_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852868	
PRJEB36435	SAMEA6508315	ERX3865068	ERR3852990	408170	human gut metagenome	32032	9556953	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852990/ERR3852990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852990/ERR3852990_2.fastq.gz	1550956;708762	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852990/NICU_247_22_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852990/NICU_247_22_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852990	
PRJEB36435	SAMEA6508199	ERX3864952	ERR3852874	408170	human gut metagenome	35325	10589226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852874/ERR3852874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852874/ERR3852874_2.fastq.gz	1610573;839531	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852874/NICU_168_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852874/NICU_168_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852874	
PRJEB36435	SAMEA6508316	ERX3865069	ERR3852991	408170	human gut metagenome	42108	12576984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852991/ERR3852991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852991/ERR3852991_2.fastq.gz	1860597;878597	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852991/NICU_251_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852991/NICU_251_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3852991	
PRJEB36435	SAMEA6508200	ERX3864953	ERR3852875	408170	human gut metagenome	40401	12068135	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852875/ERR3852875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852875/ERR3852875_2.fastq.gz	1755240;855284	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852875/NICU_175_10_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852875/NICU_175_10_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852875	
PRJEB36435	SAMEA6508318	ERX3865071	ERR3852993	408170	human gut metagenome	28830	8532579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852993/ERR3852993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852993/ERR3852993_2.fastq.gz	1310777;629410	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852993/NICU_251_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852993/NICU_251_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3852993	
PRJEB36435	SAMEA6508202	ERX3864955	ERR3852877	408170	human gut metagenome	25992	7729282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852877/ERR3852877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852877/ERR3852877_2.fastq.gz	1153359;563404	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852877/NICU_175_19_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852877/NICU_175_19_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852877	
PRJEB36435	SAMEA6508319	ERX3865072	ERR3852994	408170	human gut metagenome	31188	8558474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852994/ERR3852994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852994/ERR3852994_2.fastq.gz	1327326;633819	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852994/NICU_252_08_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852994/NICU_252_08_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852994	
PRJEB36435	SAMEA6508321	ERX3865074	ERR3852996	408170	human gut metagenome	31580	9281149	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852996/ERR3852996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852996/ERR3852996_2.fastq.gz	1452668;676260	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852996/NICU_252_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852996/NICU_252_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852996	
PRJEB36435	SAMEA6508203	ERX3864956	ERR3852878	408170	human gut metagenome	25783	7701954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852878/ERR3852878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852878/ERR3852878_2.fastq.gz	1182474;565609	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852878/NICU_175_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852878/NICU_175_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852878	
PRJEB36435	SAMEA6508322	ERX3865075	ERR3852997	408170	human gut metagenome	40830	12062003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852997/ERR3852997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852997/ERR3852997_2.fastq.gz	1802327;872451	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852997/NICU_256_11_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852997/NICU_256_11_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852997	
PRJEB36435	SAMEA6508212	ERX3864965	ERR3852887	408170	human gut metagenome	30226	8978413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852887/ERR3852887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852887/ERR3852887_2.fastq.gz	1411893;678322	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852887/NICU_179_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852887/NICU_179_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852887	
PRJEB36435	SAMEA6508325	ERX3865078	ERR3853000	408170	human gut metagenome	33495	9974637	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3853000/ERR3853000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3853000/ERR3853000_2.fastq.gz	1560270;732978	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853000/NICU_256_41_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853000/NICU_256_41_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3853000	
PRJEB36435	SAMEA6508214	ERX3864967	ERR3852889	408170	human gut metagenome	30872	9226488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852889/ERR3852889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852889/ERR3852889_2.fastq.gz	1518979;726777	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852889/NICU_179_39_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852889/NICU_179_39_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852889	
PRJEB36435	SAMEA6508329	ERX3865082	ERR3853004	408170	human gut metagenome	31167	8263083	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3853004/ERR3853004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3853004/ERR3853004_2.fastq.gz	1403084;684867	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853004/NICU_258_39_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853004/NICU_258_39_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3853004	
PRJEB36435	SAMEA6508215	ERX3864968	ERR3852890	408170	human gut metagenome	32231	9628606	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852890/ERR3852890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852890/ERR3852890_2.fastq.gz	1447042;723708	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852890/NICU_181_02_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852890/NICU_181_02_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852890	
PRJEB36435	SAMEA6508331	ERX3865084	ERR3853006	408170	human gut metagenome	34992	10487456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3853006/ERR3853006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3853006/ERR3853006_2.fastq.gz	1535108;739900	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853006/NICU_259_15_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853006/NICU_259_15_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3853006	
PRJEB36435	SAMEA6508334	ERX3865087	ERR3853009	408170	human gut metagenome	30476	9138645	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3853009/ERR3853009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3853009/ERR3853009_2.fastq.gz	1394682;688508	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853009/NICU_260_13_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853009/NICU_260_13_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3853009	
PRJEB36435	SAMEA6508219	ERX3864972	ERR3852894	408170	human gut metagenome	31969	9536682	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852894/ERR3852894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852894/ERR3852894_2.fastq.gz	1476420;721335	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852894/NICU_197_13_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852894/NICU_197_13_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852894	
PRJEB36435	SAMEA6508336	ERX3865089	ERR3853011	408170	human gut metagenome	27492	8228785	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3853011/ERR3853011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3853011/ERR3853011_2.fastq.gz	1286080;620922	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853011/NICU_260_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853011/NICU_260_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3853011	
PRJEB36435	SAMEA6508220	ERX3864973	ERR3852895	408170	human gut metagenome	29101	8681925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852895/ERR3852895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852895/ERR3852895_2.fastq.gz	1412966;664871	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852895/NICU_197_27_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852895/NICU_197_27_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852895	
PRJEB36435	SAMEA6508337	ERX3865090	ERR3853012	408170	human gut metagenome	22557	4814918	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3853012/ERR3853012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3853012/ERR3853012_2.fastq.gz	798705;444164	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853012/NICU_267_05_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853012/NICU_267_05_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3853012	
PRJEB36435	SAMEA6508223	ERX3864976	ERR3852898	408170	human gut metagenome	30955	9208667	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852898/ERR3852898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852898/ERR3852898_2.fastq.gz	1384596;666898	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852898/NICU_201_12_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852898/NICU_201_12_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852898	
PRJEB36435	SAMEA6508341	ERX3865094	ERR3853016	408170	human gut metagenome	32991	9888178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3853016/ERR3853016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3853016/ERR3853016_2.fastq.gz	1501896;740664	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853016/NICU_268_10_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3853016/NICU_268_10_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3853016	
PRJEB36435	SAMEA6508224	ERX3864977	ERR3852899	408170	human gut metagenome	31726	9452839	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852899/ERR3852899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852899/ERR3852899_2.fastq.gz	1471974;695246	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852899/NICU_201_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852899/NICU_201_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852899	
