"feature"	"metadata"	"effect_size"	"pval"	"qval"	"error"	"associations"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9091|s__GGB9091_SGB14020|t__SGB14020"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9091|s__GGB9091_SGB14020|t__SGB14020"	"dysbiosis_statedysbiosis_UC"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9091|s__GGB9091_SGB14020|t__SGB14020"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024|t__SGB14024"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026|t__SGB14026"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"AntibioticsYes"	-3.95505620900395	0.0634548530385981	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"consent_age"	0.020710622351711	0.480896041619383	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"diagnosisCD"	1.03680606775953	0.390241658779474	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"diagnosisUC"	0	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"dysbiosis_statedysbiosis_CD"	6.43033828541781	0.00589259097555465	0.705507278821948	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"dysbiosis_statedysbiosis_nonIBD"	0	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"dysbiosis_statedysbiosis_UC"	0	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"reads_filtered"	1.4611100209007e-07	0.0942470187693085	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9112|s__GGB9112_SGB14045|t__SGB14045"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"AntibioticsYes"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"diagnosisUC"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"AntibioticsYes"	2.08195039764872	0.0955556327626462	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"consent_age"	-0.017899382890918	0.5609543069163	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"diagnosisCD"	-0.254001521189543	0.873584765009239	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"diagnosisUC"	1.07504715722633	0.449173732694911	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"dysbiosis_statedysbiosis_CD"	0	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"dysbiosis_statedysbiosis_nonIBD"	0	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"dysbiosis_statedysbiosis_UC"	0.697661883638355	0.71174047465264	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688"	"reads_filtered"	6.02486543836304e-08	0.556919063948185	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"AntibioticsYes"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"dysbiosis_statedysbiosis_CD"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"consent_age"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"dysbiosis_statedysbiosis_CD"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9189|s__GGB9189_SGB14128|t__SGB14128"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"diagnosisCD"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889|g__GGB9197|s__GGB9197_SGB14136|t__SGB14136"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"AntibioticsYes"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"consent_age"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"dysbiosis_statedysbiosis_CD"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897|f__FGB2897|g__GGB9209|s__GGB9209_SGB14148|t__SGB14148"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"AntibioticsYes"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"diagnosisCD"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"diagnosisUC"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149|t__SGB14149"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"AntibioticsYes"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14150|t__SGB14150"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"AntibioticsYes"	NA	1	1	NA	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"consent_age"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"diagnosisUC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"dysbiosis_statedysbiosis_CD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"dysbiosis_statedysbiosis_nonIBD"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"dysbiosis_statedysbiosis_UC"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9211|s__GGB9211_SGB14151|t__SGB14151"	"reads_filtered"	NA	1	1	"sensitivity failed"	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2915|o__OFGB2915|f__FGB2915|g__GGB36267|s__GGB36267_SGB14177|t__SGB14177"	"AntibioticsYes"	-2.48443479291767	0.0188395039557914	1	"sensitivity failed"	"abundance"
